"image","xmin","ymin","xmax","ymax","label"
"1046_RGB.png",195.87878787878788,125.22943722943722,383.16883116883116,284.8138528138528,"avocado-hass"
"1056_RGB.png",180.36363636363637,55.41125541125541,367.65367965367966,266.5281385281385,"avocado-hass"
"1055_RGB.png",168.72727272727272,66.49350649350649,389.8181818181818,272.069264069264,"avocado-hass"
"1057_RGB.png",171.4978354978355,84.77922077922078,400.90043290043286,268.7445887445887,"avocado-hass"
"1058_RGB.png",162.07792207792207,63.722943722943725,333.8528138528138,278.16450216450215,"avocado-hass"
"1059_RGB.png",155.42857142857142,178.978354978355,380.3982683982684,357.4025974025974,"avocado-hass"
"1069_RGB.png",170.94372294372295,125.78354978354979,384.83116883116884,330.25108225108227,"avocado-hass"
"1066_RGB.png",215.82683982683983,62.61471861471861,394.8051948051948,283.7056277056277,"avocado-hass"
"1067_RGB.png",152.1038961038961,80.9004329004329,383.7229437229437,302.54545454545456,"avocado-hass"
"1070_RGB.png",193.1082251082251,175.0995670995671,382.61471861471864,377.9047619047619,"avocado-hass"
"1068_RGB.png",204.1904761904762,69.26406926406926,399.23809523809524,289.80086580086584,"avocado-hass"
"1079_RGB.png",171.4978354978355,196.15584415584416,379.8441558441558,422.23376623376623,"avocado-hass"
"1071_RGB.png",214.16450216450215,59.29004329004329,375.4112554112554,254.8917748917749,"avocado-hass"
"1080_RGB.png",185.9047619047619,48.76190476190476,368.2077922077922,282.04329004329,"avocado-hass"
"1081_RGB.png",188.12121212121212,83.11688311688312,392.03463203463207,284.8138528138528,"avocado-hass"
"1078_RGB.png",218.04329004329006,79.23809523809524,418.6320346320347,287.030303030303,"avocado-hass"
"1091_RGB.png",164.2943722943723,98.07792207792208,404.7792207792208,289.8008658008658,"avocado-hass"
"1083_RGB.png",234.66666666666666,27.705627705627705,383.16883116883116,227.1861471861472,"avocado-hass"
"1082_RGB.png",160.41558441558442,196.7099567099567,374.3030303030303,371.80952380952385,"avocado-hass"
"1090_RGB.png",253.5064935064935,100.84848484848484,436.9177489177489,320.27705627705626,"avocado-hass"
"1092_RGB.png",156.53679653679654,62.06060606060606,353.80086580086584,273.1774891774892,"avocado-hass"
"1095_RGB.png",174.26839826839827,116.91774891774892,382.61471861471864,297.004329004329,"avocado-hass"
"1093_RGB.png",152.1038961038961,73.14285714285714,377.0735930735931,263.20346320346323,"avocado-hass"
"1094_RGB.png",171.4978354978355,82.008658008658,351.030303030303,285.9220779220779,"avocado-hass"
"1103_RGB.png",180.91774891774892,98.07792207792208,413.0909090909091,287.03030303030306,"avocado-hass"
"1102_RGB.png",229.12554112554113,98.07792207792208,445.2294372294372,299.7748917748918,"avocado-hass"
"1106_RGB.png",265.14285714285717,29.92207792207792,404.2251082251082,248.7965367965368,"avocado-hass"
"1114_RGB.png",200.3116883116883,47.099567099567096,384.27705627705626,259.3246753246753,"avocado-hass"
"1107_RGB.png",188.12121212121212,69.81818181818181,402.56277056277054,249.35064935064935,"avocado-hass"
"1105_RGB.png",170.94372294372295,93.0909090909091,400.90043290043286,292.57142857142856,"avocado-hass"
"1104_RGB.png",200.3116883116883,92.53679653679653,401.45454545454544,312.5194805194805,"avocado-hass"
"1115_RGB.png",192.55411255411255,80.34632034632034,429.16017316017314,301.991341991342,"avocado-hass"
"1116_RGB.png",192.55411255411255,87.54978354978356,385.93939393939394,331.91341991341994,"avocado-hass"
"1119_RGB.png",171.4978354978355,178.42424242424244,383.16883116883116,380.1212121212121,"avocado-hass"
"1118_RGB.png",158.75324675324674,79.23809523809524,359.34199134199133,277.6103896103896,"avocado-hass"
"1117_RGB.png",159.86147186147187,61.506493506493506,390.9264069264069,257.1082251082251,"avocado-hass"
"1128_RGB.png",196.98701298701297,42.666666666666664,364.3290043290043,243.8095238095238,"avocado-hass"
"1130_RGB.png",180.91774891774892,88.65800865800865,365.991341991342,288.13852813852816,"avocado-hass"
"1127_RGB.png",150.44155844155844,84.77922077922078,392.5887445887446,300.3290043290043,"avocado-hass"
"1126_RGB.png",173.16017316017317,69.81818181818181,370.978354978355,280.3809523809524,"avocado-hass"
"1129_RGB.png",170.94372294372295,170.66666666666666,388.1558441558442,377.35064935064935,"avocado-hass"
"1131_RGB.png",175.37662337662337,208.9004329004329,379.8441558441558,405.6103896103896,"avocado-hass"
"1138_RGB.png",204.74458874458875,82.008658008658,399.7922077922078,303.0995670995671,"avocado-hass"
"1139_RGB.png",189.78354978354977,106.94372294372295,424.72727272727275,310.3030303030303,"avocado-hass"
"1140_RGB.png",198.0952380952381,37.125541125541126,385.38528138528136,273.1774891774892,"avocado-hass"
"1141_RGB.png",185.35064935064935,176.2077922077922,429.16017316017314,385.1082251082251,"avocado-hass"
"1143_RGB.png",188.12121212121212,124.67532467532467,402.56277056277054,313.6277056277056,"avocado-hass"
"1152_RGB.png",137.69696969696972,74.8051948051948,351.03030303030306,277.61038961038963,"avocado-hass"
"1151_RGB.png",178.14718614718615,93.0909090909091,389.26406926406924,300.3290043290043,"avocado-hass"
"1150_RGB.png",178.14718614718615,90.87445887445888,380.3982683982684,305.87012987012986,"avocado-hass"
"1142_RGB.png",194.77056277056278,95.3073593073593,383.72294372294374,300.3290043290043,"avocado-hass"
"1153_RGB.png",159.86147186147187,176.76190476190476,398.12987012987014,368.4848484848485,"avocado-hass"
"1162_RGB.png",188.67532467532467,140.74458874458875,352.13852813852816,330.8051948051948,"avocado-hass"
"1163_RGB.png",148.7792207792208,160.13852813852813,341.05627705627705,341.3333333333333,"avocado-hass"
"1154_RGB.png",197.54112554112555,97.52380952380952,379.2900432900433,319.7229437229437,"avocado-hass"
"1155_RGB.png",172.6060606060606,166.23376623376623,392.034632034632,354.6320346320346,"avocado-hass"
"1164_RGB.png",172.05194805194805,92.53679653679653,326.64935064935065,260.987012987013,"avocado-hass"
"1167_RGB.png",106.11255411255411,185.07359307359306,296.17316017316017,332.46753246753246,"avocado-hass"
"1166_RGB.png",179.25541125541125,164.017316017316,339.3939393939394,334.12987012987014,"avocado-hass"
"1165_RGB.png",159.86147186147187,108.60606060606061,348.8138528138528,267.6363636363636,"avocado-hass"
"1174_RGB.png",191.44588744588745,160.13852813852813,362.66666666666663,358.5108225108225,"avocado-hass"
"1176_RGB.png",187.01298701298703,167.34199134199133,360.45021645021643,362.94372294372295,"avocado-hass"
"1179_RGB.png",186.45887445887445,172.88311688311688,359.8961038961039,333.57575757575756,"avocado-hass"
"1175_RGB.png",167.06493506493507,160.13852813852813,367.09956709956714,343.54978354978357,"avocado-hass"
"1178_RGB.png",174.82251082251082,191.16883116883116,330.5281385281385,376.24242424242425,"avocado-hass"
"1177_RGB.png",196.98701298701297,194.4935064935065,387.60173160173156,377.35064935064935,"avocado-hass"
"1190_RGB.png",216.38095238095238,140.1904761904762,366.5454545454545,326.3722943722944,"avocado-hass"
"1187_RGB.png",202.52813852813853,105.83549783549783,368.76190476190476,310.3030303030303,"avocado-hass"
"1189_RGB.png",172.6060606060606,108.05194805194805,330.5281385281385,314.1818181818182,"avocado-hass"
"1186_RGB.png",212.5021645021645,67.04761904761905,369.038961038961,269.2987012987013,"avocado-hass"
"1188_RGB.png",190.8917748917749,200.03463203463204,414.7532467532468,355.7402597402597,"avocado-hass"
"1191_RGB.png",188.12121212121212,169.004329004329,384.2770562770563,321.38528138528136,"avocado-hass"
"1200_RGB.png",150.44155844155844,174.54545454545453,319.4458874458875,355.1861471861472,"avocado-hass"
"1199_RGB.png",185.9047619047619,167.34199134199133,387.04761904761904,364.6060606060606,"avocado-hass"
"1198_RGB.png",216.38095238095238,142.4069264069264,391.4805194805195,352.969696969697,"avocado-hass"
"1201_RGB.png",148.7792207792208,186.73593073593074,368.7619047619048,338.56277056277054,"avocado-hass"
"1210_RGB.png",204.74458874458875,139.63636363636363,404.2251082251082,300.8831168831169,"avocado-hass"
"1202_RGB.png",182.02597402597402,152.38095238095238,342.71861471861473,321.93939393939394,"avocado-hass"
"1203_RGB.png",203.63636363636363,186.1818181818182,379.2900432900433,351.3073593073593,"avocado-hass"
"1211_RGB.png",200.3116883116883,111.93073593073593,353.8008658008658,287.03030303030306,"avocado-hass"
"1212_RGB.png",160.41558441558442,195.60173160173161,354.9090909090909,356.8484848484849,"avocado-hass"
"1215_RGB.png",184.7965367965368,162.35497835497836,382.06060606060606,313.6277056277056,"avocado-hass"
"1213_RGB.png",190.33766233766235,101.95670995670996,355.4632034632035,293.12554112554113,"avocado-hass"
"1214_RGB.png",202.52813852813853,129.1082251082251,358.78787878787875,299.7748917748918,"avocado-hass"
"1222_RGB.png",206.4069264069264,105.28138528138528,374.8571428571429,329.14285714285717,"avocado-hass"
"1223_RGB.png",175.37662337662337,176.76190476190476,388.1558441558442,369.038961038961,"avocado-hass"
"1225_RGB.png",186.45887445887445,179.53246753246754,405.8874458874459,340.2251082251082,"avocado-hass"
"1226_RGB.png",208.62337662337663,71.48051948051948,357.6796536796537,268.7445887445887,"avocado-hass"
"1227_RGB.png",172.05194805194805,176.2077922077922,375.4112554112554,330.25108225108227,"avocado-hass"
"1224_RGB.png",190.33766233766235,85.88744588744589,335.5151515151515,262.0952380952381,"avocado-hass"
"1234_RGB.png",226.9090909090909,122.45887445887446,399.23809523809524,336.9004329004329,"avocado-hass"
"1239_RGB.png",190.33766233766235,161.8008658008658,400.9004329004329,316.95238095238096,"avocado-hass"
"1238_RGB.png",209.17748917748918,110.82251082251082,354.35497835497836,300.3290043290043,"avocado-hass"
"1235_RGB.png",183.13419913419912,183.4112554112554,406.4415584415584,366.8225108225108,"avocado-hass"
"1236_RGB.png",201.41991341991343,159.58441558441558,398.68398268398266,323.04761904761904,"avocado-hass"
"1237_RGB.png",180.91774891774892,87.54978354978356,337.1774891774892,278.71861471861473,"avocado-hass"
"499_RGB.png",243.53246753246754,60.3982683982684,421.95670995671,246.02597402597405,"avocado-hass"
"496_RGB.png",109.43722943722943,71.48051948051948,295.06493506493507,239.3766233766234,"avocado-hass"
"498_RGB.png",135.4805194805195,84.22510822510823,317.5064935064935,264.31168831168833,"avocado-hass"
"497_RGB.png",186.45887445887445,71.48051948051948,342.16450216450215,269.8528138528138,"avocado-hass"
"500_RGB.png",200.86580086580088,93.0909090909091,368.7619047619048,286.4761904761905,"avocado-hass"
"524_RGB.png",159.86147186147187,74.8051948051948,334.4069264069264,236.05194805194805,"avocado-hass"
"501_RGB.png",199.2034632034632,39.34199134199134,350.4761904761905,200.5887445887446,"avocado-hass"
"525_RGB.png",242.42424242424244,119.13419913419914,430.8225108225108,284.8138528138528,"avocado-hass"
"526_RGB.png",147.67099567099567,64.83116883116882,346.5974025974026,223.86147186147184,"avocado-hass"
"527_RGB.png",229.12554112554113,85.88744588744589,425.83549783549785,257.1082251082251,"avocado-hass"
"529_RGB.png",173.71428571428572,70.37229437229438,379.2900432900433,227.74025974025972,"avocado-hass"
"552_RGB.png",243.53246753246754,113.5930735930736,436.9177489177489,309.1948051948052,"avocado-hass"
"528_RGB.png",209.17748917748918,2.2164502164502164,363.7748917748918,182.85714285714286,"avocado-hass"
"553_RGB.png",219.7056277056277,89.21212121212122,405.33333333333337,295.3419913419914,"avocado-hass"
"554_RGB.png",207.7922077922078,63.16883116883117,385.38528138528136,231.06493506493507,"avocado-hass"
"555_RGB.png",165.4025974025974,129.66233766233765,385.38528138528136,294.78787878787875,"avocado-hass"
"557_RGB.png",165.4025974025974,89.21212121212122,337.1774891774892,259.32467532467535,"avocado-hass"
"556_RGB.png",210.28571428571428,125.22943722943722,418.6320346320346,280.93506493506493,"avocado-hass"
"580_RGB.png",132.7099567099567,30.476190476190474,302.2683982683983,186.73593073593074,"avocado-hass"
"581_RGB.png",198.0952380952381,70.37229437229436,364.8831168831169,234.94372294372295,"avocado-hass"
"583_RGB.png",231.34199134199133,72.03463203463204,395.91341991341994,244.36363636363637,"avocado-hass"
"582_RGB.png",159.86147186147187,82.008658008658,356.01731601731603,245.47186147186147,"avocado-hass"
"584_RGB.png",158.75324675324674,73.14285714285714,367.65367965367966,247.13419913419912,"avocado-hass"
"585_RGB.png",245.19480519480518,124.67532467532467,426.38961038961037,307.53246753246754,"avocado-hass"
"608_RGB.png",173.71428571428572,64.83116883116882,372.64069264069263,227.74025974025972,"avocado-hass"
"609_RGB.png",175.93073593073592,80.9004329004329,353.2467532467532,262.0952380952381,"avocado-hass"
"612_RGB.png",196.43290043290042,53.1948051948052,379.56709956709955,224.41558441558442,"avocado-hass"
"610_RGB.png",187.01298701298703,83.11688311688312,374.8571428571429,246.58008658008657,"avocado-hass"
"611_RGB.png",239.65367965367966,72.03463203463204,413.64502164502164,254.33766233766235,"avocado-hass"
"613_RGB.png",161.52380952380952,75.35930735930737,329.97402597402595,260.98701298701303,"avocado-hass"
"638_RGB.png",211.3939393939394,82.56277056277057,414.1991341991342,252.67532467532467,"avocado-hass"
"637_RGB.png",178.14718614718615,62.61471861471861,342.16450216450215,241.03896103896105,"avocado-hass"
"639_RGB.png",180.91774891774892,59.29004329004329,339.94805194805195,225.52380952380952,"avocado-hass"
"636_RGB.png",106.11255411255411,74.8051948051948,297.28138528138527,236.60606060606062,"avocado-hass"
"640_RGB.png",174.82251082251082,34.90909090909091,378.1818181818182,205.021645021645,"avocado-hass"
"664_RGB.png",150.44155844155844,36.57142857142857,315.5670995670996,183.965367965368,"avocado-hass"
"665_RGB.png",257.38528138528136,76.46753246753246,429.16017316017314,231.06493506493507,"avocado-hass"
"641_RGB.png",223.03030303030303,36.57142857142857,383.16883116883116,237.71428571428572,"avocado-hass"
"666_RGB.png",163.74025974025975,47.099567099567096,322.2164502164502,223.30735930735932,"avocado-hass"
"667_RGB.png",76.19047619047619,97.52380952380952,276.7792207792208,278.71861471861473,"avocado-hass"
"668_RGB.png",216.38095238095238,37.67965367965368,368.2077922077922,221.0909090909091,"avocado-hass"
"693_RGB.png",166.51082251082252,54.857142857142854,350.4761904761905,227.1861471861472,"avocado-hass"
"692_RGB.png",218.04329004329006,116.36363636363636,397.5757575757576,313.0735930735931,"avocado-hass"
"669_RGB.png",152.65800865800867,73.14285714285714,355.4632034632035,231.06493506493507,"avocado-hass"
"694_RGB.png",152.1038961038961,128,320.83116883116884,286.4761904761905,"avocado-hass"
"696_RGB.png",240.2077922077922,80.9004329004329,392.03463203463207,259.8787878787879,"avocado-hass"
"697_RGB.png",163.74025974025975,106.94372294372295,344.3809523809524,271.5151515151515,"avocado-hass"
"695_RGB.png",220.25974025974025,106.3896103896104,364.8831168831169,289.24675324675326,"avocado-hass"
"721_RGB.png",259.04761904761904,94.75324675324676,436.9177489177489,275.3939393939394,"avocado-hass"
"720_RGB.png",170.3896103896104,36.57142857142857,351.030303030303,205.57575757575756,"avocado-hass"
"722_RGB.png",157.0909090909091,210.00865800865802,351.5844155844156,389.54112554112555,"avocado-hass"
"724_RGB.png",181.74891774891776,188.95238095238096,391.20346320346323,355.7402597402597,"avocado-hass"
"725_RGB.png",180.36363636363637,110.82251082251082,331.0822510822511,274.2857142857143,"avocado-hass"
"723_RGB.png",178.14718614718615,136.86580086580088,353.80086580086584,293.12554112554113,"avocado-hass"
"748_RGB.png",185.9047619047619,53.74891774891775,338.2857142857143,237.71428571428572,"avocado-hass"
"749_RGB.png",164.2943722943723,107.4978354978355,361.5584415584416,284.2597402597403,"avocado-hass"
"751_RGB.png",143.7922077922078,50.42424242424242,341.05627705627705,204.46753246753246,"avocado-hass"
"752_RGB.png",219.7056277056277,122.45887445887446,384.2770562770563,300.8831168831169,"avocado-hass"
"750_RGB.png",205.2987012987013,53.1948051948052,354.9090909090909,251.01298701298703,"avocado-hass"
"753_RGB.png",180.91774891774892,79.23809523809524,361.5584415584416,242.14718614718615,"avocado-hass"
"776_RGB.png",194.77056277056278,91.98268398268398,368.2077922077922,279.82683982683983,"avocado-hass"
"777_RGB.png",165.95670995670994,89.76623376623377,331.0822510822511,278.16450216450215,"avocado-hass"
"779_RGB.png",163.74025974025975,99.74025974025975,342.71861471861473,265.97402597402595,"avocado-hass"
"778_RGB.png",180.36363636363637,119.68831168831169,341.61038961038963,313.6277056277056,"avocado-hass"
"780_RGB.png",202.52813852813853,78.12987012987013,380.3982683982684,246.02597402597405,"avocado-hass"
"781_RGB.png",182.58008658008657,63.16883116883117,332.7445887445887,247.13419913419912,"avocado-hass"
"804_RGB.png",174.26839826839827,60.3982683982684,325.54112554112555,246.02597402597405,"avocado-hass"
"807_RGB.png",198.0952380952381,90.32034632034632,353.80086580086584,297.004329004329,"avocado-hass"
"806_RGB.png",182.02597402597402,38.23376623376623,357.6796536796537,198.37229437229436,"avocado-hass"
"805_RGB.png",153.76623376623377,103.61904761904762,345.48917748917745,274.83982683982686,"avocado-hass"
"808_RGB.png",251.2900432900433,69.81818181818181,410.87445887445887,258.2164502164502,"avocado-hass"
"809_RGB.png",154.87445887445887,234.94372294372295,337.1774891774892,415.030303030303,"avocado-hass"
"832_RGB.png",199.75757575757575,188.39826839826839,391.48051948051943,384.5541125541125,"avocado-hass"
"834_RGB.png",166.51082251082252,78.12987012987013,302.8225108225108,283.7056277056277,"avocado-hass"
"833_RGB.png",216.93506493506493,83.11688311688312,382.61471861471864,280.93506493506493,"avocado-hass"
"835_RGB.png",164.2943722943723,144.06926406926408,353.80086580086584,307.53246753246754,"avocado-hass"
"861_RGB.png",159.86147186147187,195.04761904761904,333.8528138528138,402.83982683982686,"avocado-hass"
"836_RGB.png",93.92207792207792,143.5151515151515,286.75324675324674,301.43722943722946,"avocado-hass"
"837_RGB.png",226.9090909090909,141.2987012987013,393.6969696969697,359.06493506493507,"avocado-hass"
"860_RGB.png",114.42424242424242,100.84848484848484,279.54978354978357,286.4761904761905,"avocado-hass"
"865_RGB.png",138.25108225108224,130.77056277056278,335.5151515151515,297.004329004329,"avocado-hass"
"864_RGB.png",165.95670995670994,87.54978354978356,332.19047619047615,267.0822510822511,"avocado-hass"
"863_RGB.png",214.71861471861473,135.75757575757575,402.56277056277054,307.53246753246754,"avocado-hass"
"862_RGB.png",223.58441558441558,89.21212121212122,374.8571428571429,286.4761904761905,"avocado-hass"
"888_RGB.png",233.55844155844156,53.74891774891775,390.9264069264069,248.24242424242425,"avocado-hass"
"892_RGB.png",254.06060606060606,67.6017316017316,399.7922077922078,268.7445887445887,"avocado-hass"
"890_RGB.png",188.12121212121212,95.86147186147186,337.1774891774892,279.82683982683983,"avocado-hass"
"889_RGB.png",172.6060606060606,114.7012987012987,369.87012987012986,287.5844155844156,"avocado-hass"
"891_RGB.png",195.87878787878788,148.5021645021645,359.34199134199133,317.5064935064935,"avocado-hass"
"893_RGB.png",237.99134199134198,95.3073593073593,408.1038961038961,259.3246753246753,"avocado-hass"
"918_RGB.png",204.1904761904762,107.4978354978355,375.4112554112554,290.35497835497836,"avocado-hass"
"920_RGB.png",184.7965367965368,75.91341991341992,366.54545454545456,239.93073593073592,"avocado-hass"
"916_RGB.png",212.5021645021645,135.75757575757575,408.65800865800867,309.74891774891773,"avocado-hass"
"917_RGB.png",187.56709956709958,98.07792207792208,357.6796536796537,284.2597402597403,"avocado-hass"
"919_RGB.png",184.7965367965368,105.28138528138528,374.02597402597405,283.7056277056277,"avocado-hass"
"945_RGB.png",200.3116883116883,103.06493506493507,415.86147186147184,279.82683982683983,"avocado-hass"
"947_RGB.png",149.8874458874459,43.22077922077922,310.5800865800866,196.15584415584414,"avocado-hass"
"946_RGB.png",209.17748917748918,96.96969696969697,383.16883116883116,288.13852813852816,"avocado-hass"
"921_RGB.png",187.56709956709958,83.67099567099567,346.0432900432901,272.069264069264,"avocado-hass"
"948_RGB.png",172.05194805194805,171.77489177489178,375.96536796536793,339.1168831168831,"avocado-hass"
"950_RGB.png",158.75324675324674,95.3073593073593,358.23376623376623,259.3246753246753,"avocado-hass"
"966_RGB.png",172.05194805194805,77.57575757575758,388.7099567099567,254.8917748917749,"avocado-hass"
"949_RGB.png",205.2987012987013,55.96536796536797,358.23376623376623,254.33766233766232,"avocado-hass"
"967_RGB.png",191.44588744588745,103.06493506493507,371.53246753246754,303.09956709956714,"avocado-hass"
"968_RGB.png",201.97402597402598,54.303030303030305,369.87012987012986,251.56709956709958,"avocado-hass"
"970_RGB.png",162.63203463203465,85.88744588744589,321.6623376623377,264.8658008658009,"avocado-hass"
"986_RGB.png",199.2034632034632,125.22943722943722,401.45454545454544,304.76190476190476,"avocado-hass"
"969_RGB.png",151.54978354978354,127.44588744588745,343.82683982683983,293.6796536796537,"avocado-hass"
"971_RGB.png",171.4978354978355,90.87445887445888,342.16450216450215,270.4069264069264,"avocado-hass"
"987_RGB.png",151.54978354978354,67.6017316017316,319.4458874458875,265.97402597402595,"avocado-hass"
"989_RGB.png",190.8917748917749,185.62770562770564,385.93939393939394,365.7142857142857,"avocado-hass"
"991_RGB.png",226.9090909090909,151.82683982683983,387.04761904761904,334.68398268398266,"avocado-hass"
"990_RGB.png",225.24675324675326,120.24242424242425,398.68398268398266,300.8831168831169,"avocado-hass"
"988_RGB.png",204.1904761904762,70.92640692640693,369.87012987012986,250.45887445887445,"avocado-hass"
"1000_RGB.png",244.08658008658008,97.52380952380952,380.95238095238096,285.3679653679653,"avocado-organic"
"1002_RGB.png",219.15151515151516,113.03896103896103,377.0735930735931,276.5021645021645,"avocado-organic"
"1001_RGB.png",208.06926406926408,154.5974025974026,386.4935064935065,319.72294372294374,"avocado-organic"
"1003_RGB.png",201.41991341991343,121.9047619047619,375.96536796536793,282.5974025974026,"avocado-organic"
"1004_RGB.png",230.23376623376623,84.22510822510823,390.3722943722944,295.34199134199133,"avocado-organic"
"1005_RGB.png",214.16450216450215,151.27272727272728,411.42857142857144,330.25108225108227,"avocado-organic"
"490_RGB.png",168.72727272727272,44.32900432900433,315.56709956709955,183.4112554112554,"avocado-organic"
"488_RGB.png",159.30735930735932,63.16883116883117,354.90909090909093,211.11688311688312,"avocado-organic"
"492_RGB.png",215.82683982683983,175.65367965367966,431.37662337662334,339.1168831168831,"avocado-organic"
"491_RGB.png",224.69264069264068,91.42857142857143,378.45887445887445,268.7445887445887,"avocado-organic"
"489_RGB.png",187.56709956709958,45.43722943722944,338.008658008658,239.93073593073592,"avocado-organic"
"517_RGB.png",244.64069264069263,84.22510822510823,398.68398268398266,265.4199134199134,"avocado-organic"
"494_RGB.png",163.1861471861472,103.06493506493507,317.2294372294373,280.3809523809524,"avocado-organic"
"493_RGB.png",163.74025974025975,99.74025974025975,337.7316017316017,273.7316017316017,"avocado-organic"
"516_RGB.png",144.9004329004329,105.83549783549783,332.19047619047615,267.0822510822511,"avocado-organic"
"495_RGB.png",216.38095238095238,22.71861471861472,347.1515151515151,178.978354978355,"avocado-organic"
"520_RGB.png",213.6103896103896,1.1082251082251082,349.3679653679653,163.46320346320346,"avocado-organic"
"519_RGB.png",224.69264069264068,90.32034632034632,377.0735930735931,242.7012987012987,"avocado-organic"
"522_RGB.png",154.32034632034632,66.49350649350649,285.64502164502164,214.44155844155844,"avocado-organic"
"521_RGB.png",250.1818181818182,78.12987012987013,396.46753246753246,252.67532467532465,"avocado-organic"
"518_RGB.png",196.43290043290042,83.67099567099567,352.6926406926407,237.71428571428572,"avocado-organic"
"545_RGB.png",186.45887445887445,63.722943722943725,333.2987012987013,254.33766233766232,"avocado-organic"
"546_RGB.png",233.004329004329,49.316017316017316,389.26406926406924,226.63203463203462,"avocado-organic"
"523_RGB.png",275.1168831168831,113.03896103896103,428.05194805194805,298.6666666666667,"avocado-organic"
"544_RGB.png",154.87445887445887,83.11688311688312,356.57142857142856,257.1082251082251,"avocado-organic"
"547_RGB.png",122.18181818181819,76.46753246753246,272.34632034632034,246.02597402597402,"avocado-organic"
"549_RGB.png",229.67965367965368,85.88744588744589,393.4199134199134,260.98701298701303,"avocado-organic"
"551_RGB.png",188.12121212121212,113.5930735930736,364.3290043290043,273.7316017316017,"avocado-organic"
"550_RGB.png",223.03030303030303,103.61904761904762,373.1948051948052,284.8138528138528,"avocado-organic"
"548_RGB.png",196.98701298701297,77.57575757575758,331.6363636363636,244.9177489177489,"avocado-organic"
"572_RGB.png",254.06060606060606,100.2943722943723,402.56277056277054,285.3679653679653,"avocado-organic"
"573_RGB.png",204.74458874458875,96.96969696969697,348.2597402597403,259.32467532467535,"avocado-organic"
"575_RGB.png",240.2077922077922,75.35930735930737,389.8181818181818,233.2813852813853,"avocado-organic"
"576_RGB.png",163.1861471861472,63.16883116883117,333.8528138528138,206.1298701298701,"avocado-organic"
"574_RGB.png",158.75324675324674,94.19913419913419,337.1774891774892,262.0952380952381,"avocado-organic"
"577_RGB.png",244.08658008658008,64.83116883116882,378.73593073593076,211.67099567099564,"avocado-organic"
"578_RGB.png",187.56709956709958,60.95238095238095,370.978354978355,220.53679653679654,"avocado-organic"
"600_RGB.png",223.03030303030303,131.87878787878788,402.008658008658,299.7748917748918,"avocado-organic"
"579_RGB.png",165.4025974025974,65.38528138528139,316.3982683982684,238.26839826839827,"avocado-organic"
"601_RGB.png",190.8917748917749,86.99567099567099,336.62337662337666,256.5541125541125,"avocado-organic"
"602_RGB.png",169.28138528138527,63.722943722943725,374.5800865800866,225.52380952380952,"avocado-organic"
"605_RGB.png",181.47186147186147,89.21212121212122,334.4069264069264,254.33766233766235,"avocado-organic"
"604_RGB.png",213.6103896103896,78.68398268398268,369.5930735930736,245.47186147186147,"avocado-organic"
