"image","xmin","ymin","xmax","ymax","label"
"1700_RGB_H.png",317.9220779220779,268.0519480519481,480,348.39826839826844,"banana"
"1702_RGB_H.png",224.41558441558442,339.3939393939394,413.5064935064935,445.3679653679653,"banana"
"1728_RGB_H.png",260.4329004329004,220.25974025974025,443.98268398268397,321.38528138528136,"banana"
"1730_RGB_H.png",325.54112554112555,317.2294372294372,480,420.4329004329004,"banana"
"1732_RGB_H.png",259.7402597402598,369.87012987012986,459.22077922077926,479.3073593073593,"banana"
"1736_RGB_H.png",222.33766233766232,250.04329004329003,369.87012987012986,355.3246753246753,"banana"
"1734_RGB_H.png",220.25974025974025,298.5281385281385,439.1341991341991,401.7316017316017,"banana"
"1738_RGB_H.png",234.1125541125541,281.90476190476187,392.72727272727275,382.3376623376623,"banana"
"1740_RGB_H.png",253.16017316017314,234.8051948051948,409.6969696969697,330.38961038961037,"banana"
"1742_RGB_H.png",218.52813852813853,383.030303030303,423.54978354978357,489.69696969696963,"banana"
"1766_RGB_H.png",239.3073593073593,275.67099567099564,415.2380952380952,379.56709956709955,"banana"
"1768_RGB_H.png",248.3116883116883,396.19047619047615,424.93506493506493,491.08225108225105,"banana"
"1770_RGB_H.png",230.995670995671,292.987012987013,402.07792207792204,398.26839826839824,"banana"
"1772_RGB_H.png",268.3982683982684,343.5497835497835,429.7835497835498,440.51948051948045,"banana"
"1774_RGB_H.png",296.1038961038961,353.24675324675326,441.55844155844153,459.91341991341994,"banana"
"1776_RGB_H.png",275.3246753246753,339.3939393939394,451.9480519480519,428.05194805194805,"banana"
"1778_RGB_H.png",233.76623376623377,423.2034632034632,397.9220779220779,535.4112554112554,"banana"
"1780_RGB_H.png",184.5887445887446,239.65367965367963,357.74891774891773,332.46753246753246,"banana"
"1804_RGB_H.png",217.83549783549782,369.87012987012986,420.08658008658006,469.6103896103896,"banana"
"1806_RGB_H.png",253.85281385281385,359.4805194805195,433.2467532467532,452.987012987013,"banana"
"1808_RGB_H.png",223.37662337662337,367.79220779220776,400,484.15584415584414,"banana"
"1810_RGB_H.png",230.995670995671,302.68398268398266,443.6363636363636,418.35497835497836,"banana"
"1812_RGB_H.png",242.77056277056275,344.24242424242425,418.7012987012987,449.5238095238095,"banana"
"1814_RGB_H.png",231.68831168831167,268.7445887445887,391.68831168831167,347.01298701298697,"banana"
"1816_RGB_H.png",223.37662337662337,334.5454545454545,367.4458874458874,430.82251082251076,"banana"
"1818_RGB_H.png",208.8311688311688,405.8874458874459,403.4632034632034,503.54978354978357,"banana"
"1842_RGB_H.png",206.75324675324674,274.28571428571433,394.45887445887445,384.4155844155845,"banana"
"1844_RGB_H.png",251.08225108225108,320.69264069264074,410.38961038961037,423.8961038961039,"banana"
"1846_RGB_H.png",239.3073593073593,367.79220779220776,420.77922077922074,468.9177489177489,"banana"
"1848_RGB_H.png",206.06060606060606,325.54112554112555,404.8484848484849,428.05194805194805,"banana"
"1850_RGB_H.png",169.35064935064935,224.41558441558442,329.35064935064935,317.2294372294372,"banana"
"1852_RGB_H.png",246.9264069264069,353.24675324675326,412.46753246753246,459.2207792207792,"banana"
"1854_RGB_H.png",143.7229437229437,410.7359307359307,332.1212121212121,520.8658008658008,"banana"
"1856_RGB_H.png",213.67965367965368,374.71861471861473,371.60173160173156,482.0779220779221,"banana"
"1880_RGB_H.png",238.6147186147186,279.13419913419915,410.38961038961037,379.5670995670996,"banana"
"1882_RGB_H.png",260.7792207792208,373.3333333333333,425.6277056277056,484.8484848484848,"banana"
"1884_RGB_H.png",112.55411255411255,393.4199134199134,291.2554112554112,513.939393939394,"banana"
"1886_RGB_H.png",109.0909090909091,330.38961038961037,287.7922077922078,450.2164502164502,"banana"
"1888_RGB_H.png",188.74458874458873,403.8095238095238,371.60173160173156,514.6320346320347,"banana"
"1890_RGB_H.png",198.44155844155844,265.97402597402595,337.6623376623377,377.48917748917745,"banana"
"1892_RGB_H.png",184.5887445887446,414.19913419913416,349.43722943722946,517.4025974025974,"banana"
"1894_RGB_H.png",197.74891774891773,370.56277056277054,353.59307359307354,486.23376623376623,"banana"
"1918_RGB_H.png",106.32034632034632,421.8181818181818,301.64502164502164,540.2597402597403,"banana"
"1920_RGB_H.png",167.27272727272725,393.4199134199134,348.7445887445887,509.7835497835498,"banana"
"1922_RGB_H.png",130.56277056277057,340.7792207792208,345.97402597402595,448.13852813852816,"banana"
"1924_RGB_H.png",208.8311688311688,423.2034632034632,391.68831168831167,540.2597402597403,"banana"
"1926_RGB_H.png",174.19913419913422,414.19913419913416,369.5238095238095,516.017316017316,"banana"
"1928_RGB_H.png",186.66666666666666,392.034632034632,373.67965367965365,510.4761904761905,"banana"
"1930_RGB_H.png",280.86580086580085,425.97402597402595,428.3982683982684,530.5627705627705,"banana"
"1932_RGB_H.png",203.98268398268397,429.4372294372294,367.79220779220776,528.4848484848485,"banana"
"1956_RGB_H.png",187.35930735930737,381.64502164502164,400.6926406926407,482.7705627705628,"banana"
"1958_RGB_H.png",167.96536796536796,437.74891774891773,352.2077922077922,547.8787878787879,"banana"
"1960_RGB_H.png",143.030303030303,341.4718614718615,317.5757575757575,457.83549783549785,"banana"
"1962_RGB_H.png",160.34632034632037,357.4025974025974,341.81818181818187,474.45887445887445,"banana"
"1964_RGB_H.png",162.42424242424244,430.8225108225108,333.5064935064935,531.2554112554112,"banana"
"1966_RGB_H.png",156.88311688311688,421.12554112554113,348.05194805194805,531.2554112554112,"banana"
"1968_RGB_H.png",196.36363636363635,457.1428571428571,359.8268398268398,558.9610389610389,"banana"
"1970_RGB_H.png",183.2034632034632,397.57575757575756,349.43722943722946,478.6147186147186,"banana"
"1994_RGB_H.png",111.16883116883116,444.67532467532465,306.4935064935065,543.7229437229437,"banana"
"1996_RGB_H.png",102.16450216450217,412.1212121212121,299.56709956709955,517.4025974025974,"banana"
"1998_RGB_H.png",89.69696969696969,338.7012987012987,280.17316017316017,447.4458874458874,"banana"
"2000_RGB_H.png",158.26839826839827,327.6190476190476,354.2857142857143,423.89610389610385,"banana"
"2002_RGB_H.png",146.4935064935065,403.8095238095238,329.35064935064935,482.07792207792204,"banana"
"2004_RGB_H.png",152.03463203463204,317.2294372294373,333.5064935064935,402.4242424242425,"banana"
"2006_RGB_H.png",161.03896103896105,410.04329004329,323.80952380952385,503.5497835497835,"banana"
"2008_RGB_H.png",217.14285714285714,464.069264069264,375.75757575757575,564.5021645021644,"banana"
"2032_RGB_H.png",216.45021645021643,264.5887445887446,368.1385281385281,361.5584415584416,"banana"
"2034_RGB_H.png",190.82251082251082,236.19047619047618,376.45021645021643,326.23376623376623,"banana"
"2036_RGB_H.png",165.8874458874459,320,375.75757575757575,419.04761904761904,"banana"
"2038_RGB_H.png",233.07359307359306,374.71861471861473,435.3246753246753,475.84415584415586,"banana"
"2040_RGB_H.png",151.34199134199133,423.89610389610385,359.8268398268398,509.09090909090907,"banana"
"2042_RGB_H.png",176.27705627705626,358.0952380952381,358.4415584415584,459.2207792207792,"banana"
"2044_RGB_H.png",147.18614718614717,276.3636363636364,298.8744588744588,362.25108225108227,"banana"
"2046_RGB_H.png",148.57142857142856,387.8787878787879,290.56277056277054,486.9264069264069,"banana"
"2070_RGB_H.png",213.67965367965368,265.28138528138527,374.3722943722944,351.86147186147184,"banana"
"2072_RGB_H.png",134.7186147186147,233.4199134199134,315.49783549783547,311.68831168831167,"banana"
"2074_RGB_H.png",149.95670995670994,358.78787878787875,321.038961038961,446.7532467532467,"banana"
"2076_RGB_H.png",184.5887445887446,412.1212121212121,393.0735930735931,510.4761904761905,"banana"
"2078_RGB_H.png",157.57575757575756,417.6623376623376,341.1255411255411,507.01298701298697,"banana"
"2080_RGB_H.png",144.41558441558442,393.4199134199134,334.8917748917749,483.46320346320346,"banana"
"2082_RGB_H.png",199.48051948051946,242.4242424242424,330.7359307359307,321.38528138528136,"banana"
"2082_RGB_H.png",122.59740259740259,360.86580086580085,176.27705627705626,452.2943722943723,"banana"
"2084_RGB_H.png",162.4242424242424,255.58441558441558,305.1082251082251,329.004329004329,"banana"
"2108_RGB_H.png",116.7099567099567,353.93939393939394,287.0995670995671,455.75757575757575,"banana"
"2110_RGB_H.png",189.43722943722943,436.3636363636364,364.67532467532465,547.8787878787879,"banana"
"2112_RGB_H.png",155.4978354978355,397.57575757575756,343.8961038961039,503.5497835497835,"banana"
"2114_RGB_H.png",205.36796536796535,435.67099567099564,408.3116883116883,532.6406926406926,"banana"
"2116_RGB_H.png",164.5021645021645,400.34632034632034,329.35064935064935,494.5454545454545,"banana"
"2118_RGB_H.png",164.5021645021645,363.6363636363636,331.42857142857144,468.2251082251082,"banana"
"2120_RGB_H.png",210.9090909090909,272.90043290043286,365.3679653679653,365.71428571428567,"banana"
"2122_RGB_H.png",219.91341991341992,302.68398268398266,366.75324675324674,383.030303030303,"banana"
"2122_RGB_H.png",186.66666666666666,347.012987012987,235.15151515151513,505.6277056277056,"banana"
"2328_RGB_H.png",181.8181818181818,404.5021645021645,396.5367965367965,511.16883116883116,"banana"
"2330_RGB_H.png",151.34199134199136,428.05194805194805,304.4155844155844,531.2554112554112,"banana"
"2346_RGB_H.png",145.1082251082251,384.4155844155844,354.97835497835496,494.54545454545456,"banana"
"2348_RGB_H.png",141.64502164502164,374.025974025974,312.03463203463207,472.38095238095235,"banana"
"2364_RGB_H.png",161.03896103896102,364.3290043290043,357.74891774891773,484.15584415584414,"banana"
"2366_RGB_H.png",137.48917748917748,379.56709956709955,294.71861471861473,486.9264069264069,"banana"
"2382_RGB_H.png",186.66666666666666,263.2034632034632,400.6926406926407,375.4112554112554,"banana"
"2384_RGB_H.png",192.2077922077922,306.1471861471861,352.2077922077922,394.8051948051948,"banana"
"2400_RGB_H.png",185.97402597402598,394.8051948051948,395.1515151515151,520.1731601731601,"banana"
"2402_RGB_H.png",167.27272727272725,348.39826839826844,332.8138528138528,458.5281385281386,"banana"
"2418_RGB_H.png",172.12121212121212,274.97835497835496,352.90043290043286,402.4242424242424,"banana"
"2420_RGB_H.png",211.6017316017316,356.017316017316,382.68398268398266,464.069264069264,"banana"
"2436_RGB_H.png",280.17316017316017,351.86147186147184,480,490.38961038961037,"banana"
"2438_RGB_H.png",200.5194805194805,359.4805194805195,386.83982683982686,463.3766233766234,"banana"
"2454_RGB_H.png",177.66233766233765,378.1818181818182,388.9177489177489,507.012987012987,"banana"
"2456_RGB_H.png",166.58008658008657,410.04329004329,337.6623376623377,516.7099567099567,"banana"
"2472_RGB_H.png",179.74025974025975,417.6623376623376,379.91341991341994,541.6450216450216,"banana"
"2474_RGB_H.png",187.35930735930737,337.3160173160173,365.3679653679653,424.58874458874453,"banana"
"2490_RGB_H.png",178.35497835497836,359.4805194805195,367.4458874458875,470.995670995671,"banana"
"2492_RGB_H.png",199.13419913419912,456.45021645021643,365.3679653679653,547.8787878787879,"banana"
"2508_RGB_H.png",198.44155844155844,372.64069264069263,386.1471861471862,480.6926406926407,"banana"
"2510_RGB_H.png",170.04329004329006,417.6623376623376,312.72727272727275,520.8658008658008,"banana"
"2526_RGB_H.png",159.65367965367966,289.5238095238095,354.978354978355,405.1948051948052,"banana"
"2528_RGB_H.png",188.74458874458873,326.9264069264069,350.12987012987014,437.05627705627705,"banana"
"2544_RGB_H.png",155.4978354978355,295.06493506493507,363.98268398268397,412.8138528138528,"banana"
"2546_RGB_H.png",187.35930735930737,250.73593073593074,364.67532467532465,350.4761904761905,"banana"
"2562_RGB_H.png",194.97835497835496,285.3679653679654,416.6233766233766,391.34199134199133,"banana"
"2564_RGB_H.png",161.73160173160173,302.68398268398266,341.1255411255411,400.34632034632034,"banana"
"2801_RGB_L.png",201.9047619047619,437.74891774891773,392.3809523809524,546.4935064935065,"banana"
"2802_RGB_L.png",157.5757575757576,203.63636363636363,209.52380952380955,352.5541125541125,"banana"
"2810_RGB_L.png",154.1125541125541,392.7272727272727,361.2121212121212,495.2380952380952,"banana"
"2811_RGB_L.png",143.03030303030303,373.3333333333333,299.5670995670996,470.30303030303025,"banana"
"2819_RGB_L.png",170.73593073593074,403.1168831168831,343.20346320346323,522.2510822510823,"banana"
"2820_RGB_L.png",113.93939393939394,345.6277056277056,276.7099567099567,455.06493506493507,"banana"
"2828_RGB_L.png",217.14285714285714,347.7056277056277,411.0822510822511,461.991341991342,"banana"
"2829_RGB_L.png",217.14285714285714,302.68398268398266,366.06060606060606,407.27272727272725,"banana"
"2837_RGB_L.png",170.04329004329003,347.012987012987,370.2164502164502,461.991341991342,"banana"
"2838_RGB_L.png",170.04329004329003,378.87445887445887,341.1255411255411,484.8484848484848,"banana"
"2846_RGB_L.png",177.66233766233765,300.6060606060606,384.069264069264,419.04761904761904,"banana"
"2847_RGB_L.png",210.2164502164502,315.8441558441558,383.37662337662334,421.81818181818176,"banana"
"2855_RGB_L.png",181.1255411255411,339.39393939393943,377.8354978354978,460.6060606060606,"banana"
"2856_RGB_L.png",180.43290043290042,355.3246753246753,363.2900432900433,466.1471861471861,"banana"
"2864_RGB_L.png",239.3073593073593,400.34632034632034,427.70562770562765,513.9393939393939,"banana"
"2865_RGB_L.png",179.74025974025975,428.05194805194805,344.5887445887446,547.8787878787879,"banana"
"2873_RGB_L.png",177.66233766233765,446.06060606060606,403.4632034632034,552.7272727272727,"banana"
"2874_RGB_L.png",210.2164502164502,344.93506493506493,388.9177489177489,442.5974025974026,"banana"
"2882_RGB_L.png",236.53679653679652,406.5800865800866,422.85714285714283,505.6277056277056,"banana"
"2883_RGB_L.png",244.15584415584414,400.34632034632034,393.0735930735931,507.01298701298697,"banana"
"2891_RGB_L.png",205.36796536796535,361.55844155844153,377.1428571428571,471.68831168831167,"banana"
"2892_RGB_L.png",227.53246753246754,398.9610389610389,371.60173160173156,507.01298701298697,"banana"
"2900_RGB_L.png",129.17748917748915,377.48917748917745,339.7402597402597,482.7705627705627,"banana"
"2901_RGB_L.png",187.35930735930737,341.4718614718615,373.6796536796537,450.2164502164502,"banana"
"2909_RGB_L.png",194.97835497835496,354.6320346320346,394.45887445887445,470.995670995671,"banana"
"2910_RGB_L.png",228.9177489177489,416.27705627705626,409.69696969696963,524.3290043290043,"banana"
"2918_RGB_L.png",205.36796536796535,350.4761904761905,393.0735930735931,464.76190476190476,"banana"
"2919_RGB_L.png",169.35064935064935,380.95238095238096,347.3593073593073,491.0822510822511,"banana"
"2801_RGB_C.png",161.73160173160173,401.7316017316017,359.1341991341991,513.9393939393939,"banana"
"2802_RGB_C.png",131.94805194805195,383.030303030303,305.1082251082251,485.5411255411255,"banana"
"2810_RGB_C.png",147.1861471861472,410.7359307359307,336.969696969697,519.4805194805194,"banana"
"2811_RGB_C.png",109.0909090909091,364.3290043290043,279.4805194805195,452.987012987013,"banana"
"2819_RGB_C.png",217.14285714285714,359.4805194805195,417.31601731601734,467.53246753246754,"banana"
"2820_RGB_C.png",190.82251082251082,317.9220779220779,359.1341991341991,420.4329004329004,"banana"
"2828_RGB_C.png",203.2900432900433,325.54112554112555,387.53246753246754,443.98268398268397,"banana"
"2829_RGB_C.png",192.9004329004329,292.987012987013,357.74891774891773,389.26406926406924,"banana"
"2837_RGB_C.png",194.28571428571428,293.67965367965365,384.069264069264,400.34632034632034,"banana"
"2838_RGB_C.png",246.92640692640688,324.8484848484849,423.5497835497835,430.12987012987014,"banana"
"2855_RGB_C.png",166.58008658008657,295.75757575757575,354.97835497835496,408.6580086580086,"banana"
"2856_RGB_C.png",174.1991341991342,281.9047619047619,342.5108225108225,386.4935064935065,"banana"
"2864_RGB_C.png",193.5930735930736,401.7316017316017,363.98268398268397,513.2467532467532,"banana"
"2865_RGB_C.png",174.89177489177487,405.8874458874459,350.8225108225108,513.939393939394,"banana"
"2873_RGB_C.png",215.06493506493504,362.2510822510822,414.5454545454545,468.9177489177489,"banana"
"2874_RGB_C.png",203.98268398268397,360.86580086580085,366.75324675324674,462.68398268398266,"banana"
"2882_RGB_C.png",199.13419913419912,355.3246753246753,370.2164502164502,463.37662337662334,"banana"
"2883_RGB_C.png",219.91341991341992,404.5021645021645,373.6796536796537,495.2380952380952,"banana"
"2891_RGB_C.png",197.74891774891773,364.3290043290043,375.06493506493507,473.07359307359303,"banana"
"2892_RGB_C.png",209.52380952380952,363.6363636363636,358.4415584415584,464.76190476190476,"banana"
"2900_RGB_C.png",190.1298701298701,346.3203463203463,393.76623376623377,454.37229437229433,"banana"
"2901_RGB_C.png",212.2943722943723,274.2857142857143,368.83116883116884,382.3376623376623,"banana"
"2909_RGB_C.png",199.82683982683983,300.60606060606057,390.995670995671,411.4285714285714,"banana"
"2910_RGB_C.png",221.99134199134198,309.6103896103896,379.9134199134199,400.34632034632034,"banana"
"2918_RGB_C.png",166.58008658008657,317.9220779220779,357.05627705627705,430.12987012987014,"banana"
"2919_RGB_C.png",158.96103896103895,345.6277056277056,309.26406926406924,457.8354978354978,"banana"
"2801_RGB_M.png",53.679653679653676,436.3636363636364,245.54112554112552,549.9567099567099,"banana"
"2802_RGB_M.png",116.7099567099567,358.78787878787875,285.021645021645,464.7619047619047,"banana"
"2810_RGB_M.png",199.13419913419912,433.5930735930736,375.06493506493507,542.3376623376623,"banana"
"2811_RGB_M.png",191.5151515151515,362.2510822510822,355.67099567099564,462.68398268398266,"banana"
"2819_RGB_M.png",178.35497835497836,342.8571428571429,350.12987012987014,456.4502164502165,"banana"
"2820_RGB_M.png",167.96536796536796,297.83549783549785,332.8138528138528,405.8874458874459,"banana"
"2828_RGB_M.png",219.2207792207792,343.54978354978357,397.9220779220779,457.14285714285717,"banana"
"2829_RGB_M.png",231.68831168831167,348.3982683982684,398.6147186147186,459.2207792207792,"banana"
"2837_RGB_M.png",210.2164502164502,366.4069264069264,398.6147186147186,480,"banana"
"2838_RGB_M.png",206.75324675324674,376.79653679653677,387.53246753246754,486.23376623376623,"banana"
"2846_RGB_M.png",205.36796536796535,317.9220779220779,401.38528138528136,438.4415584415584,"banana"
"2847_RGB_M.png",187.35930735930737,326.23376623376623,348.7445887445888,443.2900432900433,"banana"
"2855_RGB_M.png",166.5800865800866,305.4545454545455,350.8225108225108,412.81385281385286,"banana"
"2856_RGB_M.png",208.13852813852813,334.5454545454545,372.987012987013,444.67532467532465,"banana"
"2864_RGB_M.png",206.75324675324674,353.93939393939394,381.991341991342,462.68398268398266,"banana"
"2865_RGB_M.png",203.98268398268397,398.26839826839824,369.5238095238095,504.93506493506493,"banana"
"2873_RGB_M.png",177.66233766233765,293.67965367965365,359.8268398268398,398.26839826839824,"banana"
"2874_RGB_M.png",189.43722943722943,300.60606060606057,347.3593073593073,400.3463203463203,"banana"
"2882_RGB_M.png",186.66666666666666,392.034632034632,337.6623376623377,502.16450216450215,"banana"
"2883_RGB_M.png",206.06060606060606,357.4025974025974,359.1341991341991,459.2207792207792,"banana"
"2891_RGB_M.png",186.66666666666666,398.26839826839824,361.2121212121212,508.3982683982684,"banana"
"2892_RGB_M.png",194.97835497835496,344.935064935065,361.2121212121212,444.6753246753247,"banana"
"2900_RGB_M.png",176.96969696969697,269.4372294372294,350.8225108225108,387.18614718614714,"banana"
"2901_RGB_M.png",205.36796536796535,340.08658008658006,360.5194805194805,454.37229437229433,"banana"
"2909_RGB_M.png",187.35930735930737,360.17316017316017,362.5974025974026,481.38528138528136,"banana"
"2910_RGB_M.png",208.13852813852813,328.3116883116883,373.67965367965365,430.1298701298701,"banana"
"2918_RGB_M.png",203.98268398268397,308.2251082251082,377.8354978354978,419.7402597402597,"banana"
"2919_RGB_M.png",205.36796536796535,358.0952380952381,359.8268398268398,473.07359307359303,"banana"
"2837_RGB_10.png",87.61904761904762,284.67532467532465,424.93506493506493,505.6277056277056,"banana"
"2837_RGB_30.png",189.43722943722943,353.24675324675326,330.04329004329,425.28138528138527,"banana"
"2837_RGB_50.png",252.46753246753246,397.57575757575756,327.27272727272725,445.3679653679653,"banana"
"2838_RGB_30.png",210.2164502164502,369.87012987012986,308.57142857142856,441.2121212121212,"banana"
"2838_RGB_10.png",61.298701298701296,280.5194805194805,381.991341991342,493.8528138528138,"banana"
"2838_RGB_50.png",264.93506493506493,410.7359307359307,341.12554112554113,460.60606060606057,"banana"
"2882_RGB_10.png",172.12121212121212,289.5238095238095,465.1082251082251,413.5064935064935,"banana"
"2882_RGB_30.png",215.06493506493504,369.87012987012986,340.4329004329004,439.82683982683983,"banana"
"2882_RGB_40.png",244.84848484848484,389.26406926406924,341.12554112554113,447.4458874458874,"banana"
"2882_RGB_50.png",231.68831168831167,502.16450216450215,307.1861471861472,546.4935064935065,"banana"
"2883_RGB_10.png",135.4112554112554,338.008658008658,408.3116883116883,484.1558441558442,"banana"
"2883_RGB_30.png",219.91341991341992,389.26406926406924,336.27705627705626,458.52813852813847,"banana"
"2883_RGB_40.png",216.45021645021643,416.96969696969694,297.48917748917745,471.68831168831167,"banana"
"2883_RGB_40.png",308.57142857142856,382.3376623376623,342.5108225108225,423.8961038961039,"banana"
"2883_RGB_50.png",230.995670995671,427.35930735930737,303.030303030303,467.53246753246754,"banana"
"2332_RGB_H.png",151.34199134199133,299.9134199134199,309.9567099567099,498.00865800865796,"mango-ataulfo"
"2334_RGB_H.png",119.48051948051948,287.4458874458875,273.93939393939394,477.92207792207796,"mango-ataulfo"
"2336_RGB_H.png",156.88311688311688,279.13419913419915,320.34632034632034,457.83549783549785,"mango-ataulfo"
"2350_RGB_H.png",123.63636363636361,317.9220779220779,285.71428571428567,525.7142857142857,"mango-ataulfo"
"2352_RGB_H.png",149.26406926406926,268.74458874458867,305.1082251082251,462.6839826839826,"mango-ataulfo"
"2354_RGB_H.png",121.55844155844157,259.7402597402597,300.2597402597403,410.04329004328997,"mango-ataulfo"
"2368_RGB_H.png",217.14285714285714,197.4025974025974,383.7229437229437,369.87012987012986,"mango-ataulfo"
"2370_RGB_H.png",159.65367965367966,286.75324675324674,352.2077922077922,483.46320346320346,"mango-ataulfo"
"2372_RGB_H.png",179.74025974025975,229.95670995670994,355.6709956709957,414.89177489177484,"mango-ataulfo"
"2386_RGB_H.png",157.57575757575756,244.5021645021645,334.89177489177484,421.8181818181818,"mango-ataulfo"
"2388_RGB_H.png",169.35064935064935,229.26406926406926,344.5887445887446,419.04761904761904,"mango-ataulfo"
"2390_RGB_H.png",170.73593073593074,274.97835497835496,377.8354978354978,465.45454545454544,"mango-ataulfo"
"2404_RGB_H.png",174.89177489177487,326.9264069264069,364.67532467532465,519.4805194805194,"mango-ataulfo"
"2406_RGB_H.png",192.2077922077922,254.89177489177487,375.06493506493507,448.1385281385281,"mango-ataulfo"
"2408_RGB_H.png",182.5108225108225,241.03896103896102,359.8268398268398,425.28138528138527,"mango-ataulfo"
"2422_RGB_H.png",169.35064935064935,223.03030303030303,348.7445887445887,426.66666666666663,"mango-ataulfo"
"2424_RGB_H.png",148.57142857142856,181.47186147186147,324.5021645021645,367.7922077922078,"mango-ataulfo"
"2426_RGB_H.png",161.03896103896102,229.95670995670994,359.8268398268398,423.8961038961039,"mango-ataulfo"
"2440_RGB_H.png",190.1298701298701,255.58441558441558,384.7619047619047,459.2207792207792,"mango-ataulfo"
"2442_RGB_H.png",217.83549783549782,272.9004329004329,404.15584415584414,477.2294372294373,"mango-ataulfo"
"2444_RGB_H.png",190.1298701298701,299.9134199134199,411.7748917748918,492.46753246753246,"mango-ataulfo"
"2458_RGB_H.png",185.97402597402598,262.51082251082244,370.2164502164502,457.14285714285705,"mango-ataulfo"
"2460_RGB_H.png",205.36796536796535,305.45454545454544,400,499.3939393939394,"mango-ataulfo"
"2462_RGB_H.png",225.45454545454544,270.8225108225108,415.2380952380952,443.98268398268397,"mango-ataulfo"
"2478_RGB_H.png",174.89177489177487,285.3679653679654,383.37662337662334,458.5281385281385,"mango-ataulfo"
"2476_RGB_H.png",189.43722943722943,272.90043290043286,384.069264069264,446.7532467532467,"mango-ataulfo"
"2480_RGB_H.png",199.82683982683983,284.67532467532465,392.3809523809524,454.37229437229433,"mango-ataulfo"
"2494_RGB_H.png",200.5194805194805,329.6969696969697,391.68831168831167,513.2467532467532,"mango-ataulfo"
"2496_RGB_H.png",223.37662337662337,320,397.9220779220779,490.3896103896104,"mango-ataulfo"
"2498_RGB_H.png",218.52813852813853,297.1428571428571,391.68831168831167,479.30735930735926,"mango-ataulfo"
"2512_RGB_H.png",174.1991341991342,304.76190476190476,374.3722943722944,490.38961038961037,"mango-ataulfo"
"2514_RGB_H.png",205.36796536796535,318.6147186147186,393.0735930735931,507.01298701298697,"mango-ataulfo"
"2516_RGB_H.png",185.97402597402598,306.83982683982686,386.4935064935065,484.15584415584414,"mango-ataulfo"
"2530_RGB_H.png",195.67099567099567,220.25974025974025,389.6103896103896,432.90043290043286,"mango-ataulfo"
"2532_RGB_H.png",172.8138528138528,203.63636363636363,373.67965367965365,408.6580086580086,"mango-ataulfo"
"2534_RGB_H.png",198.44155844155844,232.034632034632,410.38961038961037,419.7402597402597,"mango-ataulfo"
"2548_RGB_H.png",226.83982683982683,252.8138528138528,418.7012987012987,444.67532467532465,"mango-ataulfo"
"2550_RGB_H.png",220.6060606060606,238.26839826839827,412.46753246753246,431.5151515151515,"mango-ataulfo"
"2552_RGB_H.png",174.1991341991342,235.4978354978355,378.5281385281385,410.73593073593076,"mango-ataulfo"
"2566_RGB_H.png",174.1991341991342,245.19480519480518,364.67532467532465,439.8268398268398,"mango-ataulfo"
"2568_RGB_H.png",173.5064935064935,250.04329004329003,378.5281385281385,447.4458874458874,"mango-ataulfo"
"2570_RGB_H.png",162.4242424242424,261.12554112554113,377.1428571428571,442.5974025974026,"mango-ataulfo"
"2580_RGB_H.png",171.42857142857142,227.87878787878788,362.5974025974026,416.27705627705626,"mango-ataulfo"
"2582_RGB_H.png",171.42857142857142,294.37229437229433,371.60173160173156,486.2337662337662,"mango-ataulfo"
